ID,O_time,O_geo_X,O_geo_Y,O_geo_type,O_box_X,O_box_Y,O_place_name,O_tweet_text,O_tweet_url
klbflyer,Sat Apr 20 20:10:52 +0000 2019,33.942916,-118.408649,Point,34.0207895,-118.4119065,Los Angeles,The Asiana a380 with the bold tail about to takeoff from LAX today #asiana #lax #asianaairlines #a380 #today #whale… https://t.co/BneKnXTSOd,https://twitter.com/i/web/status/1119694946225643520
Georgekarnoub,Sat Apr 20 19:59:40 +0000 2019,,,,33.95766013,-118.3708932,The Home Depot,West inglewood pushing window leads https://t.co/y9VsaJIRF5,https://twitter.com/Georgekarnoub/status/1119692125690482688/photo/1
fiIipina,Sat Apr 20 19:50:04 +0000 2019,,,,33.93823585,-118.357262,Lennox,Me quitting my job this morning https://t.co/CJEY4Vmw6Z,https://twitter.com/leyahli/status/1119122903780323329
elnono007,Sat Apr 20 19:48:53 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@Macarena_Olona @ahorapodemos @guardiacivil @policia @vox_granada No se ha lavado el pelo desde que sus padres deja… https://t.co/9YxKjNRJqN,https://twitter.com/i/web/status/1119689410939740160
elnono007,Sat Apr 20 19:47:59 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@FrayJosepho Cansado con cara de mala leche de tanto hacerse la mujer  a ver si va a tener el periodo,
MrChonte47,Sat Apr 20 19:39:01 +0000 2019,,,,33.93823585,-118.357262,Lennox,@mchuitink @LA_Galactico And this is why we like you and yr analytical mind @mchuitink...,
Hair_Magnifique,Sat Apr 20 19:31:18 +0000 2019,,,,,,,"Pretty pastels always ⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
#hairmagnifique… https://t.co/ZX1yBHTRkP",https://twitter.com/i/web/status/1119684989375983622
ElJulianLozano,Fri Apr 19 04:55:16 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Sparred for the first time and its simply a game of chest where I got checkmate the f out.,
Mike12329,Fri Apr 19 04:54:45 +0000 2019,33.91852009,-118.4277672,Point,34.0207895,-118.4119065,Los Angeles,Boss brought in dinner tonight @ Scattergood Generating Station https://t.co/Z1tAA3sX8O,https://www.instagram.com/p/BwbKh0RgS1xB5j022C2if-td2T_iBAIZaXCcr40/?utm_source=ig_twitter_share&igshid=1riu3mw9936st
uhhleahh,Fri Apr 19 04:53:14 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Kinda wanna cut my hair short kinda wanna let it grow out,
uhhleahh,Fri Apr 19 04:51:56 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@OhMyThiiia I did it without realizing so it was really an accident lol
It’s that fear of debt that has me overachieving 😭",
wagsurf,Fri Apr 19 04:49:05 +0000 2019,33.9213,-118.406,Point,33.9166485,-118.400264,El Segundo,"Mid day glassy made  possible with the foil in Los Angeles. No crowds. With Fabio, Lili, Neeko. #loyaltothefoil… https://t.co/Mx4dCtm3J4",https://twitter.com/i/web/status/1119100580918468608
lovejones88,Fri Apr 19 04:43:12 +0000 2019,33.9574,-118.37751,Point,33.95363355,-118.3461524,Inglewood,I’m overjoyed and grateful!!! Thank to @1500Sound @theomargrant and @rocnation for coming through to listen to the… https://t.co/EmO8aGgrin,https://twitter.com/i/web/status/1119099101138657280
fan_deoma,Fri Apr 19 18:07:49 +0000 2019,,,,33.93004371,-118.3772135,Aviation/LAX Metro Station,Metro Green LineのAvalon駅着。 https://t.co/kQz5pYEqWs,https://twitter.com/fan_deoma/status/1119301590140116993/photo/1
MAYORCOOLEY,Fri Apr 19 18:06:31 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@taylorcrumpton @marieclaire Write On, Sista! Right on! https://t.co/FjIvfU3Ch3",https://twitter.com/MAYORCOOLEY/status/1119301262938267649/photo/1
840_lotus,Fri Apr 19 18:06:23 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"LAX到着 (@ ロサンゼルス国際空港 - @flylaxairport in Los Angeles, CA) https://t.co/Xu3ofmDLy2",https://www.swarmapp.com/c/5R1hMncZA3K
CASMRetail,Fri Apr 19 18:05:56 +0000 2019,33.9150066,-118.4046264,Point,33.9166485,-118.400264,El Segundo,"Want to work at Madewell? We're hiring in #ElSegundo, CA! Click for details: https://t.co/a56Yn2Iw19 #Retail",http://bit.ly/2XsW4tL
tmj_usa_hr,Fri Apr 19 18:05:33 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"See our latest #ElSegundo, CA job and click to apply: HR Specialist - https://t.co/iswmGYTJBd #HR",http://bit.ly/2Zp0W4P
MAYORCOOLEY,Fri Apr 19 18:03:15 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@B_Real @georgelopez @xzibit Congratulations,
MAYORCOOLEY,Fri Apr 19 18:02:55 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@TrevellAnderson That was a lot to take in. Damn. https://t.co/8uZUcZjJuE,https://twitter.com/MAYORCOOLEY/status/1119300356926656513/photo/1
MAYORCOOLEY,Fri Apr 19 18:01:37 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"""Why they doing Us like this?""
""What other way they ever do Us?""
#WhenTheySeeUs https://t.co/vtwyzv0nn5",https://twitter.com/WhenTheySeeUs/status/1119254330866053121
Mila_F_Baby,Fri Apr 19 17:58:45 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Give a nigga a lil piece of coochie and now he don’t want you giving no one else none..... that’s crazy,
Steps2Nutrition,Fri Apr 19 17:57:50 +0000 2019,33.9299812,-118.396843,Point,33.9166485,-118.400264,El Segundo,"Yesterday I had the pleasure of speaking to 20 lovely ladies davidandgoliath about women’s health 👩👩🏻👩🏽👩🏾👩🏿
*

Whil… https://t.co/eufq6B6NT6",https://twitter.com/i/web/status/1119299076409810944
tmj_lax_eng,Fri Apr 19 17:57:23 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"If you're looking for work in El Segundo, CA, check out this job: https://t.co/g8qPAn3xRM #BoozAllen #Engineering",http://bit.ly/2Xu8n91
MAYORCOOLEY,Fri Apr 19 17:55:24 +0000 2019,,,,33.9166485,-118.400264,El Segundo,I'm partial to that Power Remix https://t.co/FFVnMcrwUH,https://twitter.com/ComplexMusic/status/1119237436993875968
ban1127,Fri Apr 19 17:53:28 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"到着ー (@ Los Angeles International Airport in Los Angeles, CA) https://t.co/jiTVfXLpve",https://www.swarmapp.com/c/aj0ExL21N8j
MAYORCOOLEY,Fri Apr 19 17:52:12 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@DJ_Muggs Congratulations,
Si,Fri Apr 19 17:50:20 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,Thought: would you make use of basic Markdown support on Twitter or any Twitter client as a post-process?,
urboifrend,Sun Apr 21 14:09:45 +0000 2019,,,,,,,@skublaka @rainbowmnfs 🙃🙃🙃,
urboifrend,Sun Apr 21 14:03:17 +0000 2019,,,,,,,@ipyadct @sugaybaby apanya yg mau dipepet kii hahaha,
urboifrend,Sun Apr 21 14:02:46 +0000 2019,,,,,,,@sugaybaby @luthfiiluffyy @rainbowmnfs mariii 😊😊,
urboifrend,Sun Apr 21 14:01:41 +0000 2019,,,,,,,@sugaybaby minum yg anget2 kii,
EenieMeenee,Sun Apr 21 13:58:21 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Two peas in a Pod 👎🏼 https://t.co/LK9jJ206Ib,https://twitter.com/lsarsour/status/1119370292470657025
6633north,Sun Apr 21 13:56:29 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@ScottJenningsKY Bro! you seem like a nice guy, but how in the f can you look in the mirror?  How can you look at your children in the eyes?",
urboifrend,Sat Apr 20 05:20:03 +0000 2019,,,,,,,@rainbowmnfs ini siapa wkwkw,
Kathryngood4u,Sat Apr 20 05:17:28 +0000 2019,,,,33.93823585,-118.357262,Lennox,@WajahatAli ♥️,
WillyFlee,Sat Apr 20 05:14:38 +0000 2019,33.9431661,-118.3984982,Point,34.0207895,-118.4119065,Los Angeles,Out chea https://t.co/hFe7EWevRZ,https://twitter.com/WillyFlee/status/1119469400015249413/photo/1
paulanicoledp,Sat Apr 20 05:02:18 +0000 2019,33.94317498,-118.3995801,Point,34.0207895,-118.4119065,Los Angeles,"See you a in a few hours, NJ &amp; NY! (at @United Airlines in Los Angeles, CA) https://t.co/By2pcpjw3l",https://www.swarmapp.com/c/9LOIk8Fy4oD
OGTHAGAWD740,Sat Apr 20 05:00:46 +0000 2019,,,,33.96184972,-118.3672845,Roscoe's House of Chicken and Waffles,At Roscoe’s wit dis nigga Debo lol,
paulanicoledp,Sat Apr 20 04:59:35 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Los Angeles International Airport - @flylaxairport in Los Angeles, CA https://t.co/E5awwfbbbE",https://www.swarmapp.com/c/4bjlbk4ujmz
urboifrend,Sat Apr 20 04:59:04 +0000 2019,,,,,,,@iyabagusko lucu bgt wkwwkkwkw idungnya mekar gitu,
shaeyd,Sat Apr 20 04:58:45 +0000 2019,33.94317498,-118.3995801,Point,34.0207895,-118.4119065,Los Angeles,"I'm at @United Airlines in Los Angeles, CA https://t.co/J3SUbxuyhh",https://www.swarmapp.com/c/hpY8AiSt6Aj
shaeyd,Sat Apr 20 04:58:04 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Los Angeles International Airport - @flylaxairport in Los Angeles, CA https://t.co/JW4s3PrHpU",https://www.swarmapp.com/c/b7hX13P3LpC
jhun_buado,Sat Apr 20 04:54:07 +0000 2019,,,,33.94346675,-118.4087174,Tom Bradley International Terminal (TBIT),"Just arrived at LAX and the first thing I smell is........
Welcome back smhhh 🙄😂 https://t.co/88TjomIlW6",https://twitter.com/jhun_buado/status/1119464237091262464/photo/1
AkilKariym,Sat Apr 20 04:50:10 +0000 2019,33.95891,-118.43885,Point,34.0207895,-118.4119065,Los Angeles,12:29–&gt; 5 Standing on all of them HEAVY!!! Happy belated creation day Moors!! I’ve been toying around with when I s… https://t.co/hFCOB1NapA,https://twitter.com/i/web/status/1119463241778966528
urboifrend,Sat Apr 20 04:48:43 +0000 2019,,,,,,,"@weasley_wkwk YA BENER KAN, NGELESNYA HEBAT WKWKWK",
FreeAleta,Sat Apr 20 14:23:35 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Los Angeles International Airport - @flylaxairport in Los Angeles, CA https://t.co/UdmZfDHLmR",https://www.swarmapp.com/c/fkFzwkgwzTz
6633north,Sat Apr 20 14:19:13 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@Stonekettle @DebbieLichtenst @TheRickWilson https://t.co/oRoG00tpHS,https://twitter.com/6633north/status/1119606451201142785/photo/1
KissBreGoodbye,Sat Apr 20 14:16:30 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@iAdoreYouBritt Yesss omg! He makes me want a goat!,
thejavifactor,Sat Apr 20 14:13:15 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,https://t.co/fCff947H2i,https://twitter.com/thejavifactor/status/1119604949464174592/photo/1
KissBreGoodbye,Sat Apr 20 14:00:28 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@iAdoreYouBritt With Billy!?,
6633north,Sat Apr 20 13:59:21 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@MarkHertling @RadioFreeTom History will reflect that while POTUSPOS was an absolute cancer for our country,  his followers were a plague",
6633north,Sat Apr 20 13:57:19 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@ianbremmer bingo!,
6633north,Sat Apr 20 13:55:17 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@CNN Their Thrasher subscription doesn't count?,
6633north,Sat Apr 20 13:54:24 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@RyanLizza https://t.co/8akuI5zfxq,https://twitter.com/6633north/status/1119600206226444288/photo/1
6633north,Sat Apr 20 13:54:06 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@thehill @SethAbramson still shockingly high! #MakeAmericaSmartAgain,
MILESandPINTS,Sat Apr 20 13:46:07 +0000 2019,,,,33.94623477,-118.4038854,Virgin Atlantic Clubhouse Lounge,"Food options at the lounge are pretty limited for breakfast this morning, but they do have a local craft beer. It’s… https://t.co/nKlPfRz75n",https://twitter.com/i/web/status/1119598119631511553
oohsooyum,Mon Apr 22 12:01:41 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Los Angeles International Airport - @flylaxairport in Los Angeles, CA https://t.co/RFFB0OZZuJ",https://www.swarmapp.com/c/9wL1u37ZDRj
urboifrend,Mon Apr 22 11:18:07 +0000 2019,,,,,,,"@sashivens @rainbowmnfs tapi w juga segitu sih, tapi perhari dikasinya",
urboifrend,Mon Apr 22 11:15:57 +0000 2019,,,,,,,@sashivens @rainbowmnfs yaampun hedon 🙏🏻,
LaTendresseJim,Mon Apr 22 10:54:42 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@Dot_Darling Sorry I couldn’t stay longer it was very nice to see you,
SamanthaMVB,Fri Apr 19 17:13:28 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"Ya girl @rblakerich_ continues to do the BEST JOB covering the country's best gymnastics team. 
https://t.co/wcSKVmfieS",https://twitter.com/rblakerich_/status/1119279902220595201?s=19
tmj_lax_it,Fri Apr 19 17:12:47 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"This job is now open at Booz Allen Hamilton in El Segundo, CA. Follow us and turn on mobile alerts to hear about jo… https://t.co/AP9JG5kbY4",https://twitter.com/i/web/status/1119287740527308800
SamanthaMVB,Fri Apr 19 17:10:37 +0000 2019,,,,33.9166485,-118.400264,El Segundo,". @gaufre cranked out this dope graphic just after the Mueller release yesterday. 
https://t.co/nMWqLQ1yID",https://twitter.com/gaufre/status/1118914141152927744?s=19
SamanthaMVB,Fri Apr 19 17:08:58 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"The @latimes is pumping out a ton of content this week that is 100% worth your time (and money)

There's this piece… https://t.co/Wl9JFEcAFB",https://twitter.com/i/web/status/1119286780912488448
tmj_lax_itpm1,Fri Apr 19 17:08:57 +0000 2019,33.9150066,-118.4046264,Point,33.9166485,-118.400264,El Segundo,"Have you ever had a role like ""GPS Senior Cybersecurity Engineer""? What did you like most about that job? #ProjectMgmt #ElSegundo, CA",
Kathryngood4u,Fri Apr 19 17:08:37 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@realDonaldTrump Looking VERY presidential this morning. #orangebuffoon,
Kathryngood4u,Fri Apr 19 17:07:29 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@PreetBharara One longgggggg slip,
Mila_F_Baby,Fri Apr 19 17:07:04 +0000 2019,,,,33.9166485,-118.400264,El Segundo,What.a.night!,
tmj_lax_itdb,Fri Apr 19 17:04:46 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Interested in a job in #ElSegundo, CA? This could be a great fit: https://t.co/oUrWdsQYOW #Database",http://bit.ly/2XqewmP
aaaleeuh,Fri Apr 19 17:00:51 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"Hate a “you got sum big ass titties” ass person, bitch ok? You wanna get smacked wit em or suck em I’m confused tf?",
mike_a_wilson,Fri Apr 19 16:57:56 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"And we're off! (@ Los Angeles International Airport - @flylaxairport in Los Angeles, CA) https://t.co/ruyY6o2iOo",https://www.swarmapp.com/c/7rQnDEjHrWR
tmj_cao_aero,Fri Apr 19 16:56:05 +0000 2019,33.9516114,-118.3875775,Point,34.0207895,-118.4119065,Los Angeles,"Join the GCA Services Group, Inc., an ABM Company team! See our latest #Aerospace job openings, including ""SUPERVIS… https://t.co/otUiovHeHj",https://twitter.com/i/web/status/1119283539185291264
aaaleeuh,Fri Apr 19 16:55:31 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Kentrell so kind hearted I’m glad he got away from social media for a minute 💙,
aaaleeuh,Fri Apr 19 16:53:59 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@_makaylaaB Man whattt,
saruhschwartz,Fri Apr 19 16:53:50 +0000 2019,,,,33.94346675,-118.4087174,Tom Bradley International Terminal (TBIT),I just pet Sergio who invited me to yoga at 11:30am in the Great Hall I’ve never been happier about a flight delay… https://t.co/bRmkmEXxac,https://twitter.com/i/web/status/1119282974212509696
ThatCoolBlkNerd,Mon Apr 22 02:06:15 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Next weeks episode is 80 MINS!!!!!! #DemThrones,
tmj_CA_ACCT,Sun Apr 21 17:49:31 +0000 2019,33.930363,-118.3968899,Point,33.9166485,-118.400264,El Segundo,"Nervous to apply for a job like ""Payroll Manager"" at Henry Company? Apply even if you're not a 100% match. You migh… https://t.co/4rpCvqEZpN",https://twitter.com/i/web/status/1120021759338500098
PopDibiase,Fri Apr 19 00:56:27 +0000 2019,33.94647124,-118.3907425,Point,34.0207895,-118.4119065,Los Angeles,alexander_dimitrenko and the🌊 after the Press Conference great dude peep the exclusive on my channel #pbconfox… https://t.co/QZZAfDMbFe,https://twitter.com/i/web/status/1119042037255245824
tmj_cao_eng,Fri Apr 19 00:50:47 +0000 2019,33.9201384,-118.3785046,Point,33.9158045,-118.3699205,Del Aire,"Can you recommend anyone for this job? Satellite Payload Engineer - https://t.co/rfaDDOCmla #Engineering #ElSegundo, CA",http://bit.ly/2ZixUnu
tmj_cao_finance,Fri Apr 19 00:46:27 +0000 2019,33.9198416,-118.3901117,Point,33.9166485,-118.400264,El Segundo,"Nervous to apply for a job like ""Senior Program Control Associate I"" at LinQuest Corporation? Apply even if you're… https://t.co/QVZfoHS4DW",https://twitter.com/i/web/status/1119039521465573376
6633north,Fri Apr 19 00:44:24 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"""Honey! Can you please pass the salt!"" https://t.co/bAnqxuIiT0",https://twitter.com/sykescharlie/status/1119033487217057793
dricacrf,Fri Apr 19 00:43:35 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,Quando a pessoa começa dizendo que carne faz mal pq da câncer eu já encerro a conversa…. Não tenho paciência pra esses tipos…,
JulianDouglas,Fri Apr 19 00:39:38 +0000 2019,33.9213,-118.406,Point,33.9166485,-118.400264,El Segundo,"R.I.P. my “Dad”. Crushed &amp; Heartbroken today, finding out Gene Dobie, my “Pops” passed away. A sad Throwback Thursd… https://t.co/zHrYpWgvWF",https://twitter.com/i/web/status/1119037805676486657
tsotsorandom,Fri Apr 19 00:39:21 +0000 2019,,,,33.94389398,-118.4050226,Los Angeles International Airport (LAX),"Okay...our shuttle is about to crash, welcome to L.A.",
6633north,Fri Apr 19 00:36:39 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@hogangidley45 u r a f*cking little coward! Your parents must be so proud! History will bury you! Have fun! #POTUSPOS #MakeAnericaSmartAgain,
urboifrend,Sun Apr 21 10:56:40 +0000 2019,,,,,,,"@susahsignall @rainbowmnfs kan top 3, kalo bogor mah mutualku dikit",
urboifrend,Sun Apr 21 10:52:55 +0000 2019,,,,,,,"@sweetfantasy25 @rainbowmnfs baru kali ini dikata ganteng, pdhal mah aslinya buluk 🙃",
urboifrend,Sun Apr 21 10:51:00 +0000 2019,,,,,,,@ipyadct @rainbowmnfs iya donggg 🤗,
urboifrend,Sun Apr 21 09:25:46 +0000 2019,,,,,,,"@ioriyouta fav banget ahh, kalo taeyeon yg nyanyi walaupun ga ngerti tapi kok suaranya kena bgt dihati",
urboifrend,Sun Apr 21 09:24:43 +0000 2019,,,,,,,@xkxixm_ kasih gue aja :),
urboifrend,Sun Apr 21 09:23:39 +0000 2019,,,,,,,"tiap denger ini pas di kdrama scarlett pasti mewek mulu 😭 dan baru tau yg nyanyi taeyeon makin mewek lagi 😭
https://t.co/TZ85w7393j",https://open.spotify.com/track/1pEavn8UFAeij6afPwWfvM?si=a9pOuFNURxeKaTKemyOIRQ
urboifrend,Sun Apr 21 09:21:06 +0000 2019,,,,,,,@_jessxs kangen rp yaampon tpi kok jdi kaya geli gitu ya wkwkw,
daYELLAbrick_rd,Sun Apr 21 09:20:18 +0000 2019,,,,33.94649288,-118.3909035,Sheraton Gateway Los Angeles Hotel,Still in L.A 🙄🙄,
urboifrend,Sun Apr 21 09:18:55 +0000 2019,,,,,,,@evnphracongklao nakal ya,
urboifrend,Sun Apr 21 09:11:20 +0000 2019,,,,,,,@spongexboo coba dm 😊,
urboifrend,Sun Apr 21 09:10:13 +0000 2019,,,,,,,@spongexboo gapapa wkwk,
urboifrend,Sun Apr 21 09:01:31 +0000 2019,,,,,,,@spongexboo yaampun kamu 😳😳😳,
Khaliunie,Sun Apr 21 08:56:45 +0000 2019,33.9431672,-118.4096108,Point,34.0207895,-118.4119065,Los Angeles,Sergio daddy for that yoga! @ Tom Bradley International Terminal - Los Angeles International Airport https://t.co/whGXq7aJhq,https://www.instagram.com/p/Bwgv0VLnUHO/?utm_source=ig_twitter_share&igshid=1730z3eas3anc
Abdilahyoga,Sun Apr 21 08:50:12 +0000 2019,33.9431672,-118.4096108,Point,34.0207895,-118.4119065,Los Angeles,After 17 hours @ Tom Bradley International Terminal - Los Angeles International Airport https://t.co/c1x55KLKPW,https://www.instagram.com/p/BwgvEflHEFf/?utm_source=ig_twitter_share&igshid=112sax1q7ane0
urboifrend,Sun Apr 21 08:47:06 +0000 2019,,,,,,,@_singlerider_ yaampun 🙏🏻🙃,
cajodi,Sun Apr 21 08:44:10 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"It’s Not the Collusion, It’s the Corruption https://t.co/KmufPHqpUm",https://nyti.ms/2Xq4XUO
